,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
1295879,2018-12-06 21:42:03.8850000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1553193,2018-12-07 15:02:33.8490000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1553220,2018-12-07 15:02:38.8910000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1553386,2018-12-07 15:07:23.3910000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1556768,2018-12-07 15:41:05.0630000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1557186,2018-12-07 15:54:43.6730000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1558183,2018-12-07 16:02:23.6460000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1558188,2018-12-07 16:02:32.6730000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1558581,2018-12-07 16:15:57.6410000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1560008,2018-12-07 16:34:24.0990000,DTMK_dy1pd_jtlx.PV,,,1,536,24
1560130,2018-12-07 16:46:43.8650000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,704,192
1560256,2018-12-07 16:46:53.8600000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1560837,2018-12-07 16:58:23.7240000,DTMK_dy1pd_jtlx.PV,,,1,536,24
1560959,2018-12-07 16:59:43.7710000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,704,192
1561087,2018-12-07 16:59:53.7660000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1576243,2018-12-07 18:41:53.8960000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1576269,2018-12-07 18:41:56.9230000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1576719,2018-12-07 18:56:27.4690000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1888936,2018-12-08 14:45:24.0230000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1888979,2018-12-08 14:45:32.0490000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1889068,2018-12-08 14:47:40.3150000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1891015,2018-12-08 15:53:43.8820000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1891018,2018-12-08 15:53:46.9090000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1891071,2018-12-08 15:55:30.0810000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1891485,2018-12-08 16:05:13.7260000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1891523,2018-12-08 16:05:19.7680000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1891534,2018-12-08 16:05:27.7680000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1891535,2018-12-08 16:05:27.7680000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1892563,2018-12-08 16:40:21.9200000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
